lat,lng,iso2,city_ascii,admin_name
28.6125,76.9847,IN,Najafgarh,Delhi
21.7333,110.2833,CN,Lianjiang,Guangdong
60.1708,24.9375,FI,Helsinki,Uusimaa
41.2903,36.3336,TR,Samsun,Samsun
45.4669,9.1900,IT,Milan,Lombardy
36.8874,30.7075,TR,Antalya,Antalya
19.4572,-70.6889,DO,Santiago,Cibao Norte
30.6654,117.4916,CN,Chizhou,Anhui
-5.1331,119.4136,ID,Makassar,Sulawesi Selatan
-30.0328,-51.2300,BR,Porto Alegre,Rio Grande do Sul
29.7149,118.3376,CN,Huangshan,Anhui
21.9244,110.8422,CN,Gaozhou,Guangdong
10.9833,-74.8019,CO,Barranquilla,Atlántico
30.5150,47.8100,IQ,Al Basrah,Al Başrah
41.3039,123.7649,CN,Benxi,Liaoning
35.8614,139.6456,JP,Saitama,Saitama
31.3047,48.6783,IR,Ahvaz,Khūzestān
-23.4667,-46.5333,BR,Guarulhos,São Paulo
20.9143,110.0967,CN,Leizhou,Guangdong
31.7450,-106.4850,MX,Juarez,Chihuahua
21.9831,96.0844,MM,Mandalay,Mandalay
37.8571,113.5804,CN,Yangquan,Shanxi
25.7167,119.3833,CN,Fuqing,Fujian
35.9090,117.7680,CN,Xintai,Shandong
30.9450,117.8110,CN,Wusong,Anhui
30.9456,117.8114,CN,Tongling,Anhui
51.0500,-114.0667,CA,Calgary,Alberta
28.9800,77.7100,IN,Meerut,Uttar Pradesh
30.3322,-81.6749,US,Jacksonville,Florida
41.7283,125.9397,CN,Kuaidamao,Jilin
21.6640,110.6396,CN,Huazhou,Guangdong
43.0642,-87.9675,US,Milwaukee,Wisconsin
37.9978,106.1986,CN,Wuzhong,Ningxia
-1.4558,-48.5039,BR,Belem,Pará
-8.8053,13.2444,AO,Cacuaco,Luanda
-32.9575,-60.6394,AR,Rosario,Santa Fe
35.7767,-5.8039,MA,Tangier,Tanger-Tétouan-Al Hoceïma
-18.9100,47.5250,MG,Antananarivo,Antananarivo
18.0000,121.8000,PH,Canagatan,Cagayan
-26.2678,27.8585,ZA,Soweto,Gauteng
41.8230,-71.4187,US,Providence,Rhode Island
30.3280,113.4430,CN,Xiantao,Hubei
23.1667,79.9333,IN,Jabalpur,Madhya Pradesh
33.5819,119.0280,CN,Huaiyin,Jiangsu
28.2780,112.5520,CN,Yutan,Hunan
55.7964,49.1089,RU,Kazan,Tatarstan
1.1300,104.0531,ID,Bagam,Kepulauan Riau
26.8552,100.2259,CN,Dayan,Yunnan
14.0980,-87.2100,HN,Comayaguela,Francisco Morazán
50.8467,4.3525,BE,Brussels,Brussels-Capital Region
36.1833,117.6667,CN,Laiwu,Shandong
32.6880,112.0870,CN,Huazhou,Henan
25.3575,55.3908,AE,Sharjah,Ash Shāriqah
19.2400,73.1300,IN,Kalyan,Mahārāshtra
32.2460,120.5910,CN,Rucheng,Jiangsu
10.0636,-69.3347,VE,Barquisimeto,Lara
33.9299,116.4500,CN,Yongcheng,Henan
-6.8400,107.9208,ID,Sumedang,Jawa Barat
10.0333,105.7833,VN,Can Tho,Cần Thơ
37.2667,127.0167,KR,Suwon,Gyeonggi
29.3069,120.0753,CN,Yiwu,Zhejiang
19.4700,72.8000,IN,Vasai-Virar,Mahārāshtra
-22.9009,-47.0573,BR,Campinas,São Paulo
26.5824,101.7184,CN,Dadukou,Sichuan
22.7080,110.3540,CN,Lingcheng,Guangxi
46.6762,131.1416,CN,Shuangyashan,Heilongjiang
56.3269,44.0075,RU,Nizhniy Novgorod,Nizhegorodskaya Oblast’
29.3875,76.9700,IN,Panipat,Haryāna
34.6400,50.8764,IR,Qom,Qom
-4.0500,39.6667,KE,Mombasa,Mombasa
9.5600,44.0650,SO,Hargeysa,Woqooyi Galbeed
3.1167,43.6500,SO,Baidoa,Bay
25.3189,83.0128,IN,Varanasi,Uttar Pradesh
34.3914,132.4519,JP,Hiroshima,Hiroshima
18.7953,98.9986,TH,Chiang Mai,Chiang Mai
44.8178,20.4569,RS,Belgrade,Beograd
11.8372,13.1542,NG,Maiduguri,Borno
9.2807,76.8697,IN,Kalleli,Kerala
1.1272,104.0556,ID,Batam Centre,Kepulauan Riau
36.7769,119.9884,CN,Pingdu,Shandong
26.2180,104.1030,CN,Rongcheng,Yunnan
0.0478,18.2558,CD,Mbandaka,Équateur
27.8186,114.9167,CN,Xinyu,Jiangxi
25.2867,51.5333,QA,Doha,Ad Dawḩah
42.3167,69.5958,KZ,Shymkent,Shymkent
32.8872,13.1914,LY,Tripoli,Ţarābulus
34.0900,74.7900,IN,Srinagar,Jammu and Kashmīr
36.1715,-86.7842,US,Nashville,Tennessee
55.1547,61.3758,RU,Chelyabinsk,Chelyabinskaya Oblast’
19.8800,75.3200,IN,Aurangabad,Mahārāshtra
-7.7167,109.0170,ID,Cilacap,Jawa Tengah
34.3964,113.7402,CN,Xinhualu,Henan
40.7776,-111.9311,US,Salt Lake City,Utah
28.1637,113.6433,CN,Guankou,Hunan
-5.4500,105.2667,ID,Bandar Lampung,Lampung
23.7998,86.4305,IN,Dhanbad,Jhārkhand
19.7475,96.1150,MM,Nay Pyi Taw,Nay Pyi Taw
5.1167,7.3667,NG,Aba,Abia
30.6640,113.1670,CN,Jingling,Hubei
29.7167,120.2333,CN,Zhuji,Zhejiang
14.1057,-87.2040,HN,Tegucigalpa,Francisco Morazán
-1.9536,30.0606,RW,Kigali,Kigali
53.2028,50.1408,RU,Samara,Samarskaya Oblast’
28.2721,117.0395,CN,Yingtan,Jiangxi
53.5344,-113.4903,CA,Edmonton,Alberta
35.8324,-78.6429,US,Raleigh,North Carolina
42.8667,74.5667,KG,Bishkek,Bishkek
-3.3833,29.3667,BI,Bujumbura,Bujumbura Mairie
36.0100,106.2570,CN,Guyuan,Ningxia
26.4223,112.8598,CN,Leiyang,Hunan
45.0333,38.9667,RU,Krasnodar,Krasnodarskiy Kray
47.2225,39.7100,RU,Rostov,Rostovskaya Oblast’
-25.9153,32.5764,MZ,Maputo,Maputo
-2.5061,28.8608,CD,Bukavu,Sud-Kivu
31.6400,74.8600,IN,Amritsar,Punjab
6.8333,3.6500,NG,Shagamu,Ogun
27.8800,78.0800,IN,Aligarh,Uttar Pradesh
38.9248,100.4499,CN,Zhangye,Gansu
54.7261,55.9475,RU,Ufa,Bashkortostan
18.4764,-69.8933,DO,Santo Domingo,Ozama
35.5500,129.3167,KR,Ulsan,Ulsan
29.8402,112.9048,CN,Rongcheng,Hubei
41.7225,44.7925,GE,Tbilisi,Tbilisi
26.1722,91.7458,IN,Guwahati,Assam
34.0433,-5.0033,MA,Fes,Fès-Meknès
34.1420,113.4890,CN,Yingchuan,Henan
20.2500,105.8333,VN,Ninh Binh,Ninh Bình
40.1814,44.5144,AM,Yerevan,Yerevan
-2.5167,32.9000,TZ,Mwanza,Mwanza
54.9833,73.3667,RU,Omsk,Omskaya Oblast’
32.6633,-115.4678,MX,Mexicali,Baja California
37.3900,-5.9900,ES,Sevilla,Andalusia
7.5167,5.7500,NG,Ikare,Ondo
38.5160,114.9900,CN,Dingzhou,Hebei
9.4075,-0.8533,GH,Tamale,Northern
30.0500,121.1500,CN,Yuyao,Zhejiang
-16.6806,-49.2564,BR,Goiania,Goiás
56.0089,92.8719,RU,Krasnoyarsk,Krasnoyarskiy Kray
50.9364,6.9528,DE,Cologne,North Rhine-Westphalia
-6.7889,39.2056,TZ,Ubungo,Dar es Salaam
31.3600,119.8150,CN,Yicheng,Jiangsu
37.5295,-77.4756,US,Richmond,Virginia
0.5167,25.2000,CD,Kisangani,Tshopo
30.3914,114.8949,CN,Ezhou,Hubei
51.1472,71.4222,KZ,Astana,Nur-Sultan
36.0000,119.4167,CN,Zhufeng,Shandong
19.4081,-99.0186,MX,Nezahualcoyotl,México
18.0858,-15.9785,MR,Nouakchott,Nouakchott Ouest
22.5800,88.3294,IN,Haora,West Bengal
37.2333,127.2000,KR,Tongjin,Gyeonggi
23.3600,85.3300,IN,Ranchi,Jhārkhand
19.4006,-99.0148,MX,Ciudad Nezahualcoyotl,México
26.2125,78.1775,IN,Gwalior,Madhya Pradesh
45.4247,-75.6950,CA,Ottawa,Ontario
40.8824,122.6852,CN,Haicheng,Liaoning
28.1958,115.7833,CN,Jianguang,Jiangxi
37.6500,126.8000,KR,Goyang,Gyeonggi
38.2682,140.8694,JP,Sendai,Miyagi
39.7334,98.4943,CN,Xibeijie,Gansu
30.7500,76.7800,IN,Chandigarh,
51.6717,39.2106,RU,Voronezh,Voronezhskaya Oblast’
12.1364,-86.2514,NI,Managua,Managua
37.5002,105.1968,CN,Zhongwei,Ningxia
30.3800,104.5300,CN,Jiancheng,Sichuan
36.8000,34.6333,TR,Mersin,Mersin
36.8570,118.7910,CN,Shouguang,Shandong
27.2600,111.7442,CN,Liangshi,Hunan
-2.5300,-44.3028,BR,Sao Luis,Maranhão
26.2800,73.0200,IN,Jodhpur,Rājasthān
35.1087,-89.9663,US,Memphis,Tennessee
-25.9667,32.4667,MZ,Matola,Maputo
8.1333,4.2500,NG,Ogbomoso,Oyo
18.2533,109.5036,CN,Sanya,Hainan
25.5206,89.2147,BD,Rangapukur,Rangpur
37.9375,58.3800,TM,Ashgabat,Aşgabat
6.5000,7.5000,NG,Enugu,Enugu
28.8500,121.1167,CN,Linhai,Zhejiang
58.0000,56.3167,RU,Perm,Permskiy Kray
30.1286,31.2422,EG,Shubra al Khaymah,Al Qalyūbīyah
6.3133,-10.8014,LR,Monrovia,Montserrado
33.6931,73.0639,PK,Islamabad,Islamabad
22.3549,110.9468,CN,Xinyi,Guangdong
10.8266,106.7609,VN,Thu Duc,Hồ Chí Minh
36.9114,66.1858,AF,Aqchah,Jowzjān
46.4920,30.7081,UA,Odesa,Odeska Oblast
21.2444,81.6306,IN,Raipur,Chhattīsgarh
41.0011,71.6683,UZ,Namangan,Namangan
35.2708,128.6631,KR,Changwon,Gyeongnam
-16.3989,-71.5369,PE,Arequipa,Arequipa
-6.4167,20.8000,CD,Tshikapa,Kasaï
48.7086,44.5147,RU,Volgograd,Volgogradskaya Oblast’
19.7683,-101.1894,MX,Morelia,Michoacán
25.1800,75.8300,IN,Kota,Rājasthān
30.1833,67.0000,PK,Quetta,Balochistan
35.4676,-97.5136,US,Oklahoma City,Oklahoma
7.2739,-2.8735,GH,Domaa-Ahenkro,Bono
28.3667,79.4306,IN,Bareilly,Uttar Pradesh
42.8880,125.1447,CN,Liaoyuan,Jilin
59.3275,18.0547,SE,Stockholm,Stockholm
44.8400,-0.5800,FR,Bordeaux,Nouvelle-Aquitaine
32.1590,120.0290,CN,Taixing,Jiangsu
-13.9669,33.7873,MW,Lilongwe,Lilongwe
18.5425,-72.3386,HT,Port-au-Prince,Ouest
41.0342,28.6800,TR,Esenyurt,İstanbul
0.5092,101.4453,ID,Pekanbaru,Riau
-6.5966,106.7972,ID,Bogor,Jawa Barat
8.3667,-62.6500,VE,Ciudad Guayana,Bolívar
35.6073,140.1064,JP,Chiba,Chiba
35.4667,44.4000,IQ,Kirkuk,Karkūk
33.4658,114.8753,CN,Shuizhai,Henan
27.0087,106.0323,CN,Qianxi,Guizhou
41.7661,-72.6834,US,Hartford,Connecticut
48.4675,35.0400,UA,Dnipro,Dnipropetrovska Oblast
41.9440,126.4147,CN,Baishan,Jilin
23.6167,90.5000,BD,Narayanganj,Dhaka
-33.9581,25.6000,ZA,Gqeberha,Eastern Cape
31.8700,121.7030,CN,Huilong,Jiangsu
36.7194,-4.4200,ES,Malaga,Andalusia
31.6300,-8.0089,MA,Marrakech,Marrakech-Safi
38.1663,-85.6485,US,Louisville,Kentucky
10.3200,123.7500,PH,Cebu City,Cebu
15.3358,38.9411,ER,Asmara,Ma’ĭkel
11.0008,76.9633,IN,Coimbatore,Tamil Nādu
-9.6658,-35.7350,BR,Maceio,Alagoas
19.5209,109.5808,CN,Nada,Hainan
21.6867,108.3547,CN,Fangchenggang,Guangxi
17.6800,75.9200,IN,Solapur,Mahārāshtra
8.4833,-13.2331,SL,Freetown,Western Area
36.0193,113.8600,CN,Kaiyuan,Henan
42.9018,-78.8487,US,Buffalo,New York
18.4855,-69.8734,DO,Santo Domingo Este,Ozama
17.9800,102.6300,LA,Vientiane,Viangchan
34.3369,47.0911,IR,Kermanshah,Kermānshāh
-4.4419,15.3950,CD,Kibanseke Premiere,Kinshasa
5.3909,100.4104,MY,Seberang Jaya,Pulau Pinang
34.0333,-6.8000,MA,Sale,Rabat-Salé-Kénitra
15.3502,75.1376,IN,Hubli,Karnātaka
-16.5047,-68.1633,BO,El Alto,La Paz
39.9244,32.8856,TR,Cankaya,Ankara
37.1997,126.8314,KR,Hwasu-dong,Gyeonggi
24.2100,113.4010,CN,Yingcheng,Guangdong
32.7817,-97.3474,US,Fort Worth,Texas
35.6466,139.6532,JP,Setagaya,Tōkyō
40.0000,32.8667,TR,Kecioren,Ankara
22.7689,111.5697,CN,Luocheng,Guangdong
31.7789,35.2256,IL,Jerusalem,Jerusalem
15.6333,32.6333,SD,Khartoum North,Khartoum
34.1670,112.8440,CN,Meishan,Henan
6.5333,3.3500,NG,Mushin,Lagos
-8.1120,-79.0288,PE,Trujillo,La Libertad
33.8833,130.8833,JP,Kitakyushu,Fukuoka
21.8760,-102.2960,MX,Aguascalientes,Aguascalientes
22.8167,89.5500,BD,Khulna,Khulna
28.6369,-106.0769,MX,Chihuahua,Chihuahua
41.1918,-73.1954,US,Bridgeport,Connecticut
34.2860,118.3550,CN,Xin'an,Jiangsu
12.3086,76.6531,IN,Mysore,Karnātaka
39.4681,75.9938,CN,Kashgar,Xinjiang
37.4333,127.1500,KR,Songnam,Gyeonggi
30.0687,-89.9288,US,New Orleans,Louisiana
10.7903,78.7047,IN,Trichinopoly,Tamil Nādu
10.4000,-75.5000,CO,Cartagena,Bolívar
36.6853,118.4796,CN,Qingzhou,Shandong
40.8358,14.2486,IT,Naples,Campania
-27.7833,-64.2667,AR,Santiago del Estero,Santiago del Estero
19.4753,-99.2378,MX,Naucalpan de Juarez,México
12.2700,123.5800,PH,Masbate,Masbate
5.4850,7.0350,NG,Owerri,Imo
22.2520,112.7940,CN,Taishan,Guangdong
36.2647,120.0334,CN,Jiaozhou,Shandong
21.4410,110.7790,CN,Wuchuan,Guangdong
39.6271,121.9796,CN,Wafangdian,Liaoning
-34.9211,-57.9544,AR,La Plata,Buenos Aires
11.1833,-4.2833,BF,Bobo-Dioulasso,Hauts-Bassins
26.4333,50.1000,SA,Ad Dammam,Ash Sharqīyah
30.6667,113.8333,CN,Hanchuan,Hubei
28.9702,118.8593,CN,Quzhou,Zhejiang
48.0028,37.8053,UA,Donetsk,Donetska Oblast
30.2974,30.9764,EG,Ashmun,Al Minūfīyah
1.5667,30.2500,CD,Bunia,Ituri
44.9240,127.1580,CN,Wuchang,Heilongjiang
-22.8269,-43.0539,BR,Sao Goncalo,Rio de Janeiro
22.6799,109.2614,CN,Hengzhou,Guangxi
36.1861,116.7719,CN,Feicheng,Shandong
7.1333,-73.0000,CO,Bucaramanga,Santander
-8.8214,13.2911,AO,Cazenga,Luanda
20.9667,-89.6167,MX,Merida,Yucatán
47.3501,130.2980,CN,Hegang,Heilongjiang
40.1983,29.0600,TR,Osmangazi,Bursa
28.8319,78.7764,IN,Moradabad,Uttar Pradesh
4.3733,18.5628,CF,Bangui,Bangui
7.1608,3.3483,NG,Abeokuta,Ogun
21.1606,-86.8475,MX,Cancun,Quintana Roo
32.1290,112.7720,CN,Zaoyang,Hubei
32.7950,120.5190,CN,Dongtai,Jiangsu
14.5842,121.1763,PH,Antipolo,Rizal
14.5200,121.0500,PH,Taguig City,Taguig
28.3972,36.5789,SA,Tabuk,Tabūk
27.6461,113.4970,CN,Xishan,Hunan
29.9856,122.2074,CN,Zhoushan,Zhejiang
8.9711,-79.5347,PA,Panama City,Panamá
32.1541,-110.8787,US,Tucson,Arizona
47.7280,128.8410,CN,Yichun,Heilongjiang
35.5500,45.4333,IQ,As Sulaymaniyah,As Sulaymānīyah
3.0223,101.5481,MY,Klang,Selangor
11.1085,77.3411,IN,Tiruppur,Tamil Nādu
43.2964,5.3700,FR,Marseille,Provence-Alpes-Côte d’Azur
28.4560,77.0290,IN,Gurgaon,Haryāna
22.1704,111.7916,CN,Yangchun,Guangdong
33.4258,43.2992,IQ,Ar Ramadi,Al Anbār
32.5350,120.5630,CN,Hai'an,Jiangsu
31.3260,75.5762,IN,Jalandhar,Punjab
30.0961,114.9804,CN,Daye,Hubei
31.1680,112.5880,CN,Zhongxiang,Hubei
36.3833,119.7500,CN,Gaomi,Shandong
-5.0903,-42.8167,BR,Teresina,Piauí
29.6534,91.1719,CN,Lhasa,Tibet
4.6000,101.0650,MY,Ipoh,Perak
25.4231,-100.9919,MX,Saltillo,Coahuila
12.8000,45.0333,YE,Aden,‘Adan
31.8476,-106.4300,US,El Paso,Texas
43.5053,124.8224,CN,Gongzhuling,Jilin
27.6920,111.6640,CN,Lianyuan,Hunan
6.6000,3.3500,NG,Ikeja,Lagos
57.1500,65.5333,RU,Tyumen,Tyumenskaya Oblast’
-17.3883,-66.1597,BO,Cochabamba,Cochabamba
50.8058,-1.0872,GB,Portsmouth,Portsmouth
50.9025,-1.4042,GB,Southampton,Southampton
29.0989,-110.9542,MX,Hermosillo,Sonora
36.6333,127.4833,KR,Cheongju,Chungbuk
38.4261,77.2500,CN,Shache,Xinjiang
19.8075,105.7764,VN,Thanh Hoa,Thanh Hóa
31.1730,115.0080,CN,Macheng,Hubei
7.2500,5.1950,NG,Akure,Ondo
8.5000,4.5500,NG,Ilorin,Kwara
36.1911,44.0094,IQ,Erbil,Arbīl
27.7100,85.3200,NP,Kathmandu,
45.0792,7.6761,IT,Turin,Piedmont
36.4780,119.2190,CN,Anqiu,Shandong
37.6823,112.7281,CN,Yuci,Shanxi
44.5350,125.7030,CN,Dehui,Jilin
-29.6167,30.3833,ZA,Pietermaritzburg,KwaZulu-Natal
-29.8833,31.0500,ZA,Durban,KwaZulu-Natal
51.5300,46.0350,RU,Saratov,Saratovskaya Oblast’
20.2700,85.8400,IN,Bhubaneshwar,Odisha
44.8260,126.5500,CN,Yushu,Jilin
-7.1200,-34.8800,BR,Joao Pessoa,Paraíba
-0.5000,117.1378,ID,Samarinda,Kalimantan Timur
41.2627,-96.0529,US,Omaha,Nebraska
34.5390,113.3910,CN,Qingping,Henan
29.1500,113.1024,CN,Rongjiawan,Hunan
37.1792,119.9333,CN,Weichanglu,Shandong
34.5733,135.4831,JP,Sakai,Ōsaka
39.7767,30.5206,TR,Eskisehir,Eskişehir
38.6860,116.0840,CN,Renqiu,Hebei
30.6333,120.5333,CN,Wutong,Zhejiang
10.1403,-64.6833,VE,Barcelona,Anzoátegui
36.6970,114.2040,CN,Wu'an,Hebei
-23.6939,-46.5650,BR,Sao Bernardo do Campo,São Paulo
26.2252,-98.2467,US,McAllen,Texas
28.8500,77.1000,IN,Narela,Delhi
19.2900,72.8500,IN,Bhayandar,Mahārāshtra
24.8069,-107.3939,MX,Culiacan,Sinaloa
12.1053,15.0447,TD,N'Djamena,N’Djamena
30.5333,120.6833,CN,Xiashi,Zhejiang
7.8942,-72.5039,CO,Cucuta,Norte de Santander
32.0000,119.5860,CN,Danyang,Jiangsu
29.2667,120.2167,CN,Dongyang,Zhejiang
50.0614,19.9372,PL,Krakow,Małopolskie
35.6969,-0.6331,DZ,Oran,Oran
14.5605,121.0765,PH,Pasig City,Pasig
40.6403,22.9356,GR,Thessaloniki,Kentrikí Makedonía
-15.7861,35.0058,MW,Blantyre,Blantyre
2.8917,-75.4375,CO,Palermo,Huila
31.1430,97.1700,CN,Qamdo,Tibet
18.4386,79.1288,IN,Karimnagar,Andhra Pradesh
0.3901,9.4544,GA,Libreville,Estuaire
38.4466,116.0995,CN,Hejian,Hebei
36.9831,35.3328,TR,Seyhan,Adana
36.9758,120.7136,CN,Laiyang,Shandong
20.5875,-100.3928,MX,Queretaro,Querétaro
26.5800,111.8410,CN,Wuxi,Hunan
26.4221,112.3999,CN,Yiyang,Hunan
37.9161,139.0364,JP,Niigata,Niigata
18.6667,105.6667,VN,Vinh,Nghệ An
35.2125,114.7350,CN,Puxi,Henan
40.6629,-73.6089,US,Hempstead,New York
34.7108,137.7275,JP,Hamamatsu,Shizuoka
34.7667,112.9667,CN,Zijinglu,Henan
35.2500,73.5000,PK,Kumila,Khyber Pakhtunkhwa
25.0920,104.8955,CN,Xingyi,Guizhou
24.1347,115.7300,CN,Xingcheng,Guangdong
33.5279,-86.7971,US,Birmingham,Alabama
43.9080,81.2777,CN,Ailan Mubage,Xinjiang
-14.9167,13.5000,AO,Lubango,Huíla
50.1106,8.6822,DE,Frankfurt,Hesse
34.7319,36.7181,SY,Homs,Ḩimş
43.2569,-2.9236,ES,Bilbao,Basque Country
22.1511,-100.9761,MX,San Luis Potosi,San Luis Potosí
37.5000,126.7833,KR,Bucheon,Gyeonggi
30.0553,119.9500,CN,Fuyang,Zhejiang
41.7259,86.1746,CN,Korla,Xinjiang
40.2833,69.6333,TJ,Khujand,Sughd
39.9167,127.5333,KP,Hamhung,Hamnam
39.9086,41.2769,TR,Erzurum,Erzurum
35.1054,-106.6465,US,Albuquerque,New Mexico
45.8131,15.9772,HR,Zagreb,Zagreb
24.2075,55.7447,AE,Al `Ayn,Abū Z̧aby
-6.1731,35.7419,TZ,Dodoma,Dodoma
14.7440,-17.4021,SN,Pikine,Dakar
30.3400,76.3800,IN,Patiala,Punjab
29.3956,71.6836,PK,Bahawalpur,Punjab
36.8494,115.7061,CN,Qingnian,Shandong
40.0167,117.0833,CN,Sanhe,Hebei
10.5167,7.4333,NG,Kaduna,Kaduna
49.8844,-97.1464,CA,Winnipeg,Manitoba
2.3447,42.2764,SO,Baardheere,Gedo
28.7200,79.3200,IN,Shishgarh,Uttar Pradesh
28.9780,117.1520,CN,Leping,Jiangxi
6.9167,79.8333,LK,Colombo,Western
35.7356,139.6517,JP,Nerima,Tōkyō
-5.7950,-35.2089,BR,Natal,Rio Grande do Norte
30.2910,108.9364,CN,Lichuan,Hubei
40.8747,29.2350,TR,Pendik,İstanbul
54.3475,18.6453,PL,Gdansk,Pomorskie
31.4306,119.4788,CN,Licheng,Jiangsu
-23.6533,-46.5280,BR,Santo Andre,São Paulo
40.7833,72.3333,UZ,Andijon,Andijon
6.7697,47.4308,SO,Gaalkacyo,Mudug
35.5614,139.7161,JP,Ota-ku,Tōkyō
8.5241,76.9366,IN,Thiruvananthapuram,Kerala
-15.1167,39.2667,MZ,Nampula,Nampula
39.6810,122.9670,CN,Zhuanghe,Liaoning
21.6131,96.1303,MM,Kyaukse,Mandalay
36.1283,-95.9042,US,Tulsa,Oklahoma
35.4623,113.8054,CN,Chengguan,Henan
41.0344,28.8564,TR,Bagcilar,İstanbul
7.6833,-5.0331,CI,Bouake,Vallée du Bandama
-5.5600,12.1900,AO,Cabinda,Cabinda
32.8031,130.7078,JP,Kumamoto,Kumamoto
30.2625,57.0575,IR,Kerman,Kermān
34.5176,110.8942,CN,Lingbao Chengguanzhen,Henan
37.5439,45.0647,IR,Orumiyeh,Āz̄arbāyjān-e Gharbī
46.8139,-71.2081,CA,Quebec City,Quebec
30.8710,105.3880,CN,Taihe,Sichuan
37.6333,127.2167,KR,Yanggok,Gyeonggi
31.7710,104.7550,CN,Zhongba,Sichuan
7.7667,4.5667,NG,Osogbo,Osun
38.9846,106.3828,CN,Sizhan,Ningxia
34.7833,113.3500,CN,Suohe,Henan
27.7186,112.5502,CN,Xiangxiang,Hunan
43.2567,-79.8692,CA,Hamilton,Ontario
34.4553,113.0253,CN,Songyang,Henan
8.4800,124.6500,PH,Cagayan de Oro,Cagayan de Oro
39.9990,118.7010,CN,Qian'an,Hebei
35.0670,112.6020,CN,Shuangqiao,Henan
31.6244,117.8902,CN,Chaohucun,Anhui
26.2233,50.5875,BH,Manama,Al ‘Āşimah
36.8630,117.7430,CN,Zouping,Shandong
32.8168,-79.9687,US,Charleston,South Carolina
-3.4000,29.1500,CD,Uvira,Sud-Kivu
23.5500,87.3200,IN,Durgapur,West Bengal
32.0290,44.3396,IQ,An Najaf,An Najaf
36.7830,-119.7939,US,Fresno,California
22.9167,111.0000,CN,Cencheng,Guangxi
41.0311,29.1081,TR,Umraniye,İstanbul
-23.5019,-47.4578,BR,Sorocaba,São Paulo
28.9000,120.0333,CN,Guli,Zhejiang
35.5667,139.3667,JP,Sagamihara,Kanagawa
36.8667,120.5333,CN,Laixi,Shandong
34.6500,133.9167,JP,Okayama,Okayama
-36.8282,-73.0514,CL,Concepcion,Biobío
15.5062,-88.0249,HN,San Pedro Sula,Cortés
43.6000,-79.6500,CA,Mississauga,Ontario
22.3773,112.6982,CN,Changsha,Guangdong
49.8425,24.0322,UA,Lviv,Lvivska Oblast
44.3054,86.0804,CN,Shihezi,Xinjiang
14.7000,120.9800,PH,Valenzuela,Valenzuela
-12.7767,15.7347,AO,Huambo,Huambo
27.8944,102.2644,CN,Xichang,Sichuan
31.6170,113.8260,CN,Guangshui,Hubei
47.8500,35.1175,UA,Zaporizhzhia,Zaporizka Oblast
19.2967,73.0631,IN,Bhiwandi,Mahārāshtra
32.8450,119.5080,CN,Gaoyou,Jiangsu
31.5640,121.1740,CN,Chengxiang,Jiangsu
25.3500,74.6300,IN,Bhilwara,Rājasthān
59.9133,10.7389,NO,Oslo,Oslo
5.4136,100.3294,MY,George Town,Pulau Pinang
51.4536,-2.5975,GB,Bristol,Bristol
40.1890,117.9660,CN,Zunhua,Hebei
29.9639,77.5458,IN,Saharanpur,Uttar Pradesh
39.9719,32.8119,TR,Yenimahalle,Ankara
17.9689,79.5941,IN,Warangal,Andhra Pradesh
38.7356,125.4089,KP,Nampo,Namp’o
14.3300,120.9400,PH,Dasmarinas,Cavite
26.7100,88.4300,IN,Shiliguri,West Bengal
11.2800,49.1800,SO,Boosaaso,Bari
33.9000,70.1000,PK,Parachinar,Khyber Pakhtunkhwa
35.5400,35.7800,SY,Latakia,Al Lādhiqīyah
34.8970,108.9450,CN,Tongchuan,Shaanxi
29.8270,113.4760,CN,Xindi,Hubei
35.7000,139.8833,JP,Edogawa,Chiba
6.1200,125.1700,PH,General Santos,General Santos
35.1503,36.7300,SY,Hamah,Ḩamāh
43.1680,-77.6162,US,Rochester,New York
10.5000,10.0000,NG,Bauchi,Bauchi
11.6500,78.1500,IN,Salem,Tamil Nādu
29.4072,30.8667,EG,Sinnuris,Al Fayyūm
5.3351,-4.0039,CI,Cocody,Abidjan
7.8019,6.7442,NG,Lokoja,Kogi
25.6775,-100.2597,MX,Guadalupe,Nuevo León
37.8814,32.4922,TR,Selcuklu,Konya
32.6167,44.0333,IQ,Karbala',Karbalā’
31.6283,48.6147,IR,Borvayeh-ye Al Bu `Aziz,Khūzestān
14.5008,120.9915,PH,City of Paranaque,Parañaque
45.7710,131.0030,CN,Taihecun,Heilongjiang
39.9422,32.9231,TR,Mamak,Ankara
34.2137,113.7629,CN,Jianshe,Henan
41.6500,-0.8833,ES,Zaragoza,Aragon
24.7167,118.7000,CN,Shishi,Fujian
34.9756,138.3828,JP,Shizuoka,Shizuoka
6.6219,3.3258,NG,Agege,Lagos
-38.0000,-57.5500,AR,Mar del Plata,Buenos Aires
35.7833,139.8000,JP,Adachi,Tōkyō
-0.0206,109.3414,ID,Pontianak,Kalimantan Barat
37.2744,49.5889,IR,Rasht,Gīlān
29.2500,88.8833,CN,Xigaze,Tibet
6.3667,2.4333,BJ,Cotonou,Littoral
-7.3161,108.1975,ID,Tasikmalaya,Jawa Barat
9.9312,76.2673,IN,Kochi,Kerala
10.9167,-74.7500,CO,Soledad,Atlántico
29.6000,120.8167,CN,Shanhu,Zhejiang
57.7075,11.9675,SE,Gothenburg,Västra Götaland
